"Name","Ticker","Return Date 
(Daily)","Total Ret 
YTD 
(Daily) 
USD","Total Ret 
1 Day 
(Daily) 
USD","Total Ret 
1 Wk 
(Daily) 
USD","Total Ret 
1 Mo 
(Daily) 
USD","Total Ret 
2 Mo 
(Daily) 
USD","Total Ret 
3 Mo 
(Daily) 
USD","Total Ret 
6 Mo 
(Daily) 
USD","Total Ret 
1 Yr 
(Daily) 
USD","Total Ret 
Annlzd 2 Yr 
(Daily) 
USD","Total Ret 
Annlzd 3 Yr 
(Daily) 
USD","Total Ret 
Annlzd 5 Yr 
(Daily) 
USD","Total Ret 
Annlzd 10 Yr 
(Daily) 
USD","% Rank Ind YTD (Daily)","% Rank Ind 1 Mo (Daily)","% Rank Ind 3 Mo (Daily)","% Rank Ind 1 Yr (Daily)","% Rank Ind Ann 3 Yr (Daily)","% Rank Ind Ann 5 Yr (Daily)","% Rank Ind Ann 10 Yr (Daily)","Return Date 
(Mo-End)","Total Ret 
YTD 
(Mo-End) 
USD","Total Ret 
1 Mo 
(Mo-End) 
USD","Total Ret 
2 Mo 
(Mo-End) 
USD","Total Ret 
3 Mo 
(Mo-End) 
USD","Total Ret 
1 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 15 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 20 Yr 
(Mo-End) 
USD","Return Date 
(Qtr-End)","Total Ret 
1 Mo 
(Qtr-End) 
USD","Total Ret 
2 Mo 
(Qtr-End) 
USD","Total Ret 
3 Mo 
(Qtr-End) 
USD","Total Ret 
6 Mo 
(Qtr-End) 
USD","Total Ret 
YTD 
(Qtr-End) 
USD","Total Ret 
1 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Qtr-End) 
USD"
"3M Co","MMM","2022-07-05","-25.58","0.56","-0.86","-11.48","-12.55","-12.22","-26.35","-32.39","-5.23","-5.13","-5.56","6.96","80.00","77.00","69.00","83.00","71.00","71.00","40.00","2022-06-30","-25.47","-13.32","-9.24","-12.08","-31.86","-4.84","-5.33","-5.40","6.97","5.22","5.92","2022-06-30","-13.32","-9.24","-12.08","-25.47","-25.47","-31.86","-4.84","-5.33","-5.40","6.97"
"A.O. Smith Corp","AOS","2022-07-05","-32.50","2.43","4.01","-5.67","-2.61","-11.81","-30.63","-17.60","12.14","8.74","1.60","17.78","78.00","53.00","63.00","62.00","39.00","47.00","13.00","2022-06-30","-35.66","-9.05","-6.42","-13.98","-22.59","9.79","6.98","1.01","17.44","16.01","13.21","2022-06-30","-9.05","-6.42","-13.98","-35.66","-35.66","-22.59","9.79","6.98","1.01","17.44"
"Abbott Laboratories","ABT","2022-07-05","-21.67","-0.83","2.18","-6.24","-3.28","-8.13","-18.44","-5.85","10.57","10.14","18.89","9.11","38.00","41.00","24.00","19.00","27.00","14.00","37.00","2022-06-30","-22.13","-7.50","-4.27","-7.81","-4.69","10.73","10.50","18.95","9.11","7.68","7.79","2022-06-30","-7.50","-4.27","-7.81","-22.13","-22.13","-4.69","10.73","10.50","18.95","9.11"
"AbbVie Inc","ABBV","2022-07-05","16.04","0.08","0.94","4.59","1.15","-4.95","15.64","38.68","29.05","32.34","19.44","","22.00","20.00","68.00","11.00","10.00","16.00","","2022-06-30","15.47","3.93","4.28","-4.65","41.11","29.21","32.30","19.33","","","","2022-06-30","3.93","4.28","-4.65","15.47","15.47","41.11","29.21","32.30","19.33",""
"Abiomed Inc","ABMD","2022-07-05","-28.54","0.82","3.04","-2.13","-5.73","-20.45","-24.11","-19.04","-1.37","-0.62","12.51","26.89","52.00","31.00","60.00","32.00","48.00","24.00","6.00","2022-06-30","-31.09","-6.14","-13.63","-25.28","-20.70","1.22","-1.69","11.55","26.92","23.24","18.38","2022-06-30","-6.14","-13.63","-25.28","-31.09","-31.09","-20.70","1.22","-1.69","11.55","26.92"
"Accenture PLC Class A","ACN","2022-07-05","-33.15","-1.95","-3.04","-9.77","-7.88","-19.45","-30.23","-8.49","14.42","14.17","18.54","17.43","71.00","48.00","59.00","42.00","34.00","22.00","30.00","2022-06-30","-32.56","-6.97","-7.56","-17.38","-4.53","15.18","15.85","18.82","17.56","14.03","14.94","2022-06-30","-6.97","-7.56","-17.38","-32.56","-32.56","-4.53","15.18","15.85","18.82","17.56"
"Activision Blizzard Inc","ATVI","2022-07-05","19.25","0.38","2.22","1.26","0.14","-1.29","19.69","-15.84","1.47","18.55","7.20","21.07","8.00","25.00","30.00","36.00","26.00","32.00","24.00","2022-06-30","17.74","-0.03","2.99","-2.22","-17.93","1.89","18.84","6.78","21.07","15.55","16.84","2022-06-30","-0.03","2.99","-2.22","17.74","17.74","-17.93","1.89","18.84","6.78","21.07"
"Adobe Inc","ADBE","2022-07-05","-33.61","2.17","2.97","-12.40","-6.00","-17.90","-26.81","-36.52","-7.81","7.39","21.67","27.75","56.00","63.00","49.00","58.00","38.00","16.00","9.00","2022-06-30","-35.45","-12.11","-7.55","-19.66","-37.49","-8.30","7.50","20.95","27.45","15.88","17.62","2022-06-30","-12.11","-7.55","-19.66","-35.45","-35.45","-37.49","-8.30","7.50","20.95","27.45"
"Advance Auto Parts Inc","AAP","2022-07-05","-22.75","4.99","1.99","-3.63","-8.70","-13.19","-21.63","-11.25","15.45","5.70","12.57","10.77","58.00","48.00","53.00","44.00","49.00","30.00","30.00","2022-06-30","-26.59","-8.04","-12.54","-15.64","-13.19","12.36","5.40","9.19","10.32","10.59","12.26","2022-06-30","-8.04","-12.54","-15.64","-26.59","-26.59","-13.19","12.36","5.40","9.19","10.32"
"Advanced Micro Devices Inc","AMD","2022-07-05","-47.74","2.08","-6.91","-29.26","-19.89","-29.60","-44.77","-20.59","19.86","33.65","41.64","29.03","86.00","88.00","79.00","55.00","26.00","8.00","8.00","2022-06-30","-46.86","-24.93","-10.58","-30.06","-18.59","20.56","36.04","43.70","29.58","11.83","10.86","2022-06-30","-24.93","-10.58","-30.06","-46.86","-46.86","-18.59","20.56","36.04","43.70","29.58"
"Aflac Inc","AFL","2022-07-05","-3.55","-1.28","-0.68","-5.61","-3.64","-12.31","-6.26","5.23","28.48","1.44","9.39","11.74","47.00","63.00","71.00","24.00","54.00","15.00","20.00","2022-06-30","-3.87","-8.65","-2.71","-13.45","5.83","26.89","2.55","9.50","11.80","6.67","7.57","2022-06-30","-8.65","-2.71","-13.45","-3.87","-3.87","5.83","26.89","2.55","9.50","11.80"
"Agilent Technologies Inc","A","2022-07-05","-24.09","1.13","3.17","-6.01","-1.13","-9.37","-18.59","-18.44","17.36","17.49","15.70","13.58","41.00","43.00","39.00","39.00","30.00","29.00","40.00","2022-06-30","-25.34","-6.89","-0.42","-10.09","-19.10","16.60","17.46","15.50","13.46","8.94","9.31","2022-06-30","-6.89","-0.42","-10.09","-25.34","-25.34","-19.10","16.60","17.46","15.50","13.46"
"Air Products & Chemicals Inc","APD","2022-07-05","-20.07","-1.15","-0.38","-4.23","2.38","-4.01","-20.06","-15.32","0.90","3.67","13.24","13.78","57.00","27.00","30.00","55.00","56.00","22.00","29.00","2022-06-30","-19.90","-1.65","3.43","-3.13","-14.24","2.24","4.38","13.21","13.70","9.21","9.45","2022-06-30","-1.65","3.43","-3.13","-19.90","-19.90","-14.24","2.24","4.38","13.21","13.70"
"Akamai Technologies Inc","AKAM","2022-07-05","-20.43","1.10","0.80","-7.65","-5.61","-22.66","-19.35","-21.10","-9.26","4.46","12.82","11.20","38.00","55.00","55.00","41.00","41.00","25.00","34.00","2022-06-30","-21.97","-9.61","-18.66","-23.50","-21.67","-7.65","4.45","12.89","11.14","4.29","23.69","2022-06-30","-9.61","-18.66","-23.50","-21.97","-21.97","-21.67","-7.65","4.45","12.89","11.14"
"Alaska Air Group Inc","ALK","2022-07-05","-20.27","0.90","1.86","-15.02","-18.77","-26.96","-24.16","-31.58","6.70","-12.71","-13.12","9.91","54.00","39.00","72.00","57.00","44.00","59.00","21.00","2022-06-30","-23.13","-17.01","-26.37","-30.96","-33.59","5.10","-13.67","-13.41","10.08","13.56","10.37","2022-06-30","-17.01","-26.37","-30.96","-23.13","-23.13","-33.59","5.10","-13.67","-13.41","10.08"
"Albemarle Corp","ALB","2022-07-05","-13.92","-2.30","-10.20","-19.91","-15.08","-7.58","-14.61","18.37","60.97","42.74","13.98","13.23","43.00","75.00","50.00","17.00","11.00","20.00","28.00","2022-06-30","-10.27","-19.60","8.58","-5.32","24.99","65.74","44.76","15.43","14.04","12.47","14.39","2022-06-30","-19.60","8.58","-5.32","-10.27","-10.27","24.99","65.74","44.76","15.43","14.04"
"Alexandria Real Estate Equities Inc","ARE","2022-07-05","-31.98","0.80","4.15","-7.88","-16.01","-25.77","-26.62","-16.34","-2.07","3.85","7.13","9.62","90.00","55.00","87.00","57.00","22.00","16.00","21.00","2022-06-30","-33.91","-11.90","-19.74","-27.35","-17.76","-2.58","3.87","6.57","9.49","4.64","7.36","2022-06-30","-11.90","-19.74","-27.35","-33.91","-33.91","-17.76","-2.58","3.87","6.57","9.49"
"Align Technology Inc","ALGN","2022-07-05","-61.33","2.74","5.04","-7.12","-10.44","-41.82","-56.10","-59.29","-4.72","-2.40","10.83","21.95","89.00","50.00","89.00","75.00","51.00","26.00","10.00","2022-06-30","-63.99","-14.76","-18.36","-45.72","-61.27","-7.14","-4.73","9.53","21.61","16.43","22.57","2022-06-30","-14.76","-18.36","-45.72","-63.99","-63.99","-61.27","-7.14","-4.73","9.53","21.61"
"Allegion PLC","ALLE","2022-07-05","-23.57","0.80","2.04","-9.53","-11.37","-8.45","-21.72","-27.20","0.45","-1.99","5.27","","57.00","64.00","40.00","51.00","47.00","26.00","","2022-06-30","-25.46","-11.95","-13.94","-10.45","-28.61","-0.70","-2.65","5.03","","","","2022-06-30","-11.95","-13.94","-10.45","-25.46","-25.46","-28.61","-0.70","-2.65","5.03",""
"Alliant Energy Corp","LNT","2022-07-05","-4.38","-3.58","-0.19","-6.75","-1.60","-7.79","-4.06","5.60","11.23","7.82","10.43","11.95","55.00","66.00","66.00","49.00","36.00","32.00","20.00","2022-06-30","-3.26","-8.16","-0.34","-5.51","8.09","13.69","8.85","10.44","12.08","9.44","9.44","2022-06-30","-8.16","-0.34","-5.51","-3.26","-3.26","8.09","13.69","8.85","10.44","12.08"
"Allstate Corp","ALL","2022-07-05","11.01","-1.38","2.55","-2.33","-1.39","-5.46","7.92","-0.76","19.75","9.45","9.62","15.42","25.00","56.00","60.00","53.00","34.00","28.00","18.00","2022-06-30","9.16","-6.66","0.82","-7.89","-0.30","16.99","9.86","9.37","15.18","6.10","7.44","2022-06-30","-6.66","0.82","-7.89","9.16","9.16","-0.30","16.99","9.86","9.37","15.18"
"Alphabet Inc Class A","GOOGL","2022-07-05","-21.81","4.16","1.12","-1.12","-2.78","-19.44","-17.79","-9.58","24.14","25.99","19.43","16.85","44.00","46.00","56.00","18.00","13.00","18.00","18.00","2022-06-30","-24.78","-4.22","-4.51","-21.65","-10.75","23.97","26.26","18.58","16.81","11.68","","2022-06-30","-4.22","-4.51","-21.65","-24.78","-24.78","-10.75","23.97","26.26","18.58","16.81"
"Alphabet Inc Class C","GOOG","2022-07-05","-21.28","4.41","1.17","-0.59","-2.45","-19.27","-17.27","-11.52","24.70","26.26","20.10","","44.00","45.00","56.00","21.00","13.00","18.00","","2022-06-30","-24.40","-4.09","-4.87","-21.68","-12.72","24.40","26.49","19.21","","","","2022-06-30","-4.09","-4.87","-21.68","-24.40","-24.40","-12.72","24.40","26.49","19.21",""
"Altria Group Inc","MO","2022-07-05","-8.17","-1.25","-3.40","-20.81","-23.82","-19.03","-10.53","-4.65","11.25","2.23","-4.90","6.98","66.00","89.00","86.00","61.00","63.00","63.00","41.00","2022-06-30","-8.06","-21.11","-23.21","-18.33","-4.84","11.52","3.28","-4.85","7.09","4.12","6.83","2022-06-30","-21.11","-23.21","-18.33","-8.06","-8.06","-4.84","11.52","3.28","-4.85","7.09"
"Amazon.com Inc","AMZN","2022-07-05","-31.92","3.60","5.68","-7.23","-2.50","-30.82","-30.94","-35.35","-11.38","5.32","18.50","25.89","36.00","49.00","60.00","26.00","40.00","14.00","14.00","2022-06-30","-36.29","-11.65","-14.54","-34.84","-38.25","-12.25","3.90","17.02","24.99","25.74","27.59","2022-06-30","-11.65","-14.54","-34.84","-36.29","-36.29","-38.25","-12.25","3.90","17.02","24.99"
"Amcor PLC Ordinary Shares","AMCR","2022-07-05","5.58","-0.72","0.89","-7.09","-0.63","9.41","4.88","11.94","12.37","6.06","","","21.00","54.00","15.00","28.00","50.00","","","2022-06-30","5.50","-5.11","5.82","10.77","12.63","14.45","6.40","","","","","2022-06-30","-5.11","5.82","10.77","5.50","5.50","12.63","14.45","6.40","",""
"Ameren Corp","AEE","2022-07-05","0.18","-4.56","-1.80","-5.07","-5.01","-6.70","0.95","11.86","12.32","7.26","12.73","12.35","34.00","41.00","57.00","39.00","37.00","23.00","18.00","2022-06-30","2.84","-4.45","-2.10","-3.00","15.74","16.05","8.79","12.93","12.47","6.03","5.70","2022-06-30","-4.45","-2.10","-3.00","2.84","2.84","15.74","16.05","8.79","12.93","12.47"
"American Airlines Group Inc","AAL","2022-07-05","-22.72","5.71","2.81","-14.43","-25.13","-22.20","-25.70","-35.38","5.38","-24.12","-21.81","28.56","65.00","73.00","71.00","64.00","75.00","82.00","3.00","2022-06-30","-29.40","-29.04","-32.45","-30.52","-40.22","-1.50","-26.44","-22.82","26.13","-9.81","-5.37","2022-06-30","-29.04","-32.45","-30.52","-29.40","-29.40","-40.22","-1.50","-26.44","-22.82","26.13"
"American Electric Power Co Inc","AEP","2022-07-05","6.93","-4.46","-1.58","-8.21","-5.32","-6.86","6.34","13.45","9.85","4.44","9.32","11.13","24.00","58.00","60.00","36.00","48.00","36.00","24.00","2022-06-30","9.59","-5.97","-2.41","-3.06","17.06","13.14","5.96","9.59","11.67","7.26","6.34","2022-06-30","-5.97","-2.41","-3.06","9.59","9.59","17.06","13.14","5.96","9.59","11.67"
"American Express Co","AXP","2022-07-05","-13.74","-0.53","-1.42","-15.98","-18.03","-24.12","-17.84","-15.99","23.24","4.96","11.75","9.97","49.00","75.00","77.00","55.00","42.00","27.00","34.00","2022-06-30","-14.37","-17.58","-20.36","-25.32","-14.69","22.42","5.35","11.82","10.10","6.44","7.86","2022-06-30","-17.58","-20.36","-25.32","-14.37","-14.37","-14.69","22.42","5.35","11.82","10.10"
"American International Group Inc","AIG","2022-07-05","-8.95","-1.71","-1.31","-10.19","-17.18","-17.61","-11.03","9.07","33.96","0.22","-1.73","6.67","59.00","74.00","85.00","27.00","67.00","82.00","56.00","2022-06-30","-8.95","-12.32","-12.07","-18.03","10.11","31.22","1.05","-1.65","6.63","-16.77","-11.04","2022-06-30","-12.32","-12.07","-18.03","-8.95","-8.95","10.11","31.22","1.05","-1.65","6.63"
"American Tower Corp","AMT","2022-07-05","-11.53","-0.95","1.19","-3.51","6.58","-1.58","-2.19","-4.18","0.40","8.97","15.92","14.88","57.00","6.00","27.00","68.00","62.00","20.00","38.00","2022-06-30","-11.65","0.35","6.64","2.87","-3.34","1.43","9.73","15.88","15.07","13.63","24.71","2022-06-30","0.35","6.64","2.87","-11.65","-11.65","-3.34","1.43","9.73","15.88","15.07"
"American Water Works Co Inc","AWK","2022-07-05","-20.10","-2.46","3.14","-3.54","1.31","-10.34","-15.27","-3.04","8.53","9.86","15.48","16.95","75.00","33.00","63.00","54.00","29.00","10.00","9.00","2022-06-30","-20.56","-1.64","-3.02","-9.73","-1.88","9.22","10.27","15.34","17.05","","","2022-06-30","-1.64","-3.02","-9.73","-20.56","-20.56","-1.88","9.22","10.27","15.34","17.05"
"Ameriprise Financial Inc","AMP","2022-07-05","-21.21","-1.12","-3.47","-13.28","-12.61","-20.76","-24.53","-4.37","29.57","18.24","14.25","17.92","58.00","70.00","70.00","40.00","20.00","18.00","12.00","2022-06-30","-20.42","-13.97","-10.00","-20.45","-2.64","28.19","19.95","15.14","17.84","10.22","","2022-06-30","-13.97","-10.00","-20.45","-20.42","-20.42","-2.64","28.19","19.95","15.14","17.84"
"AmerisourceBergen Corp","ABC","2022-07-05","6.58","-1.70","-1.73","-4.30","-9.03","-9.37","6.89","22.22","20.06","18.37","9.37","14.63","32.00","61.00","56.00","15.00","19.00","23.00","22.00","2022-06-30","7.16","-8.60","-6.18","-8.25","25.16","19.97","19.82","9.64","14.71","13.13","11.15","2022-06-30","-8.60","-6.18","-8.25","7.16","7.16","25.16","19.97","19.82","9.64","14.71"
"AMETEK Inc","AME","2022-07-05","-23.94","-0.05","1.16","-8.81","-8.64","-15.30","-22.02","-16.82","12.70","7.65","13.37","12.96","61.00","53.00","68.00","56.00","40.00","18.00","24.00","2022-06-30","-24.97","-9.35","-12.79","-17.32","-17.06","11.69","7.27","13.31","13.18","13.34","16.43","2022-06-30","-9.35","-12.79","-17.32","-24.97","-24.97","-17.06","11.69","7.27","13.31","13.18"
"Amgen Inc","AMGN","2022-07-05","11.40","0.48","1.32","-0.69","6.11","1.68","11.31","2.18","0.50","12.81","9.75","14.66","33.00","70.00","51.00","55.00","32.00","38.00","30.00","2022-06-30","9.87","-5.23","5.17","1.41","2.85","4.47","12.66","9.73","14.75","11.68","10.15","2022-06-30","-5.23","5.17","1.41","9.87","9.87","2.85","4.47","12.66","9.73","14.75"
"Amphenol Corp Class A","APH","2022-07-05","-26.42","0.31","-1.19","-9.49","-9.85","-13.77","-24.40","-7.51","16.81","10.26","12.60","17.29","61.00","49.00","61.00","39.00","41.00","24.00","18.00","2022-06-30","-25.93","-8.86","-9.68","-14.29","-4.80","17.23","11.41","12.73","17.41","14.56","18.62","2022-06-30","-8.86","-9.68","-14.29","-25.93","-25.93","-4.80","17.23","11.41","12.73","17.41"
"Analog Devices Inc","ADI","2022-07-05","-17.74","0.11","-3.65","-13.42","-9.11","-10.10","-16.34","-14.47","10.71","10.17","14.77","15.81","26.00","40.00","33.00","46.00","66.00","42.00","40.00","2022-06-30","-16.02","-13.25","-4.88","-11.10","-13.46","11.19","10.90","15.20","15.95","10.57","9.16","2022-06-30","-13.25","-4.88","-11.10","-16.02","-16.02","-13.46","11.19","10.90","15.20","15.95"
"Ansys Inc","ANSS","2022-07-05","-38.87","2.08","2.10","-5.35","-10.08","-23.15","-34.95","-30.62","-9.29","5.38","15.20","14.29","59.00","44.00","54.00","44.00","43.00","28.00","29.00","2022-06-30","-40.34","-8.09","-13.20","-24.67","-31.05","-9.43","5.32","14.48","14.26","15.80","21.31","2022-06-30","-8.09","-13.20","-24.67","-40.34","-40.34","-31.05","-9.43","5.32","14.48","14.26"
"Aon PLC Class A","AON","2022-07-05","-7.83","0.75","3.88","2.75","-3.69","-15.17","-5.45","16.06","20.92","12.55","16.46","19.68","53.00","31.00","75.00","31.00","53.00","38.00","33.00","2022-06-30","-9.92","-2.17","-6.36","-17.01","13.83","19.20","12.59","15.94","19.75","13.55","12.10","2022-06-30","-2.17","-6.36","-17.01","-9.92","-9.92","13.83","19.20","12.59","15.94","19.75"
"APA Corp","APA","2022-07-05","22.65","-7.41","-15.58","-32.24","-20.75","-21.19","16.13","54.02","58.16","7.69","-5.48","-7.45","41.00","77.00","67.00","30.00","47.00","58.00","44.00","2022-06-30","30.72","-25.76","-14.73","-15.26","62.91","61.79","7.62","-4.48","-6.97","-3.78","2.79","2022-06-30","-25.76","-14.73","-15.26","30.72","30.72","62.91","61.79","7.62","-4.48","-6.97"
"Apple Inc","AAPL","2022-07-05","-20.03","1.89","3.00","-2.63","-9.56","-19.00","-18.81","1.78","25.46","41.31","32.20","21.11","49.00","48.00","71.00","21.00","9.00","6.00","12.00","2022-06-30","-22.75","-8.14","-13.13","-21.57","0.47","23.21","41.18","31.32","21.23","26.21","35.76","2022-06-30","-8.14","-13.13","-21.57","-22.75","-22.75","0.47","23.21","41.18","31.32","21.23"
"Applied Materials Inc","AMAT","2022-07-05","-45.03","-0.31","-9.49","-25.19","-23.98","-29.13","-43.74","-37.04","20.03","26.36","16.41","23.31","87.00","84.00","81.00","79.00","45.00","43.00","24.00","2022-06-30","-41.87","-22.43","-17.32","-30.77","-35.42","23.94","27.79","18.13","23.83","11.25","8.58","2022-06-30","-22.43","-17.32","-30.77","-41.87","-41.87","-35.42","23.94","27.79","18.13","23.83"
"Aptiv PLC","APTV","2022-07-05","-45.06","-0.90","-5.21","-14.73","-13.38","-19.64","-46.14","-43.31","8.62","4.85","4.34","15.49","92.00","80.00","87.00","83.00","38.00","24.00","15.00","2022-06-30","-46.00","-16.16","-16.29","-25.60","-43.39","6.92","3.54","4.10","15.91","","","2022-06-30","-16.16","-16.29","-25.60","-46.00","-46.00","-43.39","6.92","3.54","4.10","15.91"
"Archer-Daniels Midland Co","ADM","2022-07-05","8.27","-5.27","-4.75","-17.67","-18.60","-19.93","6.66","21.92","38.04","22.34","13.71","11.48","22.00","74.00","72.00","24.00","17.00","15.00","22.00","2022-06-30","15.99","-14.56","-12.91","-13.58","30.59","42.13","26.21","15.40","11.76","7.10","10.50","2022-06-30","-14.56","-12.91","-13.58","15.99","15.99","30.59","42.13","26.21","15.40","11.76"
"Arista Networks Inc","ANET","2022-07-05","-33.11","2.93","0.93","-6.80","-13.36","-31.84","-27.79","5.20","35.17","12.41","20.94","","73.00","49.00","83.00","27.00","34.00","8.00","","2022-06-30","-34.79","-8.35","-18.89","-32.55","3.49","33.61","13.04","20.14","","","","2022-06-30","-8.35","-18.89","-32.55","-34.79","-34.79","3.49","33.61","13.04","20.14",""
"Arthur J. Gallagher & Co","AJG","2022-07-05","-1.52","0.87","1.77","2.38","0.96","-4.74","1.70","19.78","32.12","23.75","24.93","17.69","38.00","20.00","45.00","26.00","26.00","21.00","43.00","2022-06-30","-3.31","0.99","-2.93","-6.33","17.80","30.83","24.40","24.60","17.72","13.47","8.90","2022-06-30","0.99","-2.93","-6.33","-3.31","-3.31","17.80","30.83","24.40","24.60","17.72"
"Assurant Inc","AIZ","2022-07-05","11.59","-1.39","-0.25","-4.34","-8.54","-4.74","11.27","11.99","33.04","17.88","12.08","18.55","11.00","29.00","40.00","33.00","27.00","19.00","28.00","2022-06-30","11.77","-2.17","-4.59","-4.56","12.40","31.33","19.31","12.30","18.62","8.31","","2022-06-30","-2.17","-4.59","-4.56","11.77","11.77","12.40","31.33","19.31","12.30","18.62"
"AT&T Inc","T","2022-07-05","7.63","-0.66","2.72","1.29","6.12","8.65","1.02","-5.86","-0.81","-2.64","-1.33","2.31","23.00","23.00","12.00","53.00","60.00","57.00","54.00","2022-06-30","6.78","-1.55","11.13","8.96","-5.12","-1.40","-2.10","-1.24","2.30","1.64","3.39","2022-06-30","-1.55","11.13","8.96","6.78","6.78","-5.12","-1.40","-2.10","-1.24","2.30"
"Atmos Energy Corp","ATO","2022-07-05","6.87","-3.94","-0.04","-4.74","-3.26","-7.44","5.04","16.65","6.95","3.27","8.08","13.78","22.00","45.00","77.00","20.00","41.00","26.00","20.00","2022-06-30","8.29","-3.62","-0.55","-5.62","19.41","8.49","4.21","8.27","14.11","10.69","9.51","2022-06-30","-3.62","-0.55","-5.62","8.29","8.29","19.41","8.49","4.21","8.27","14.11"
"Autodesk Inc","ADSK","2022-07-05","-37.09","1.75","0.05","-15.10","-10.83","-16.38","-33.07","-40.59","-14.17","0.90","11.51","17.71","56.00","72.00","45.00","55.00","50.00","33.00","24.00","2022-06-30","-38.85","-17.23","-9.15","-19.78","-41.09","-15.21","1.82","11.27","17.26","9.02","17.69","2022-06-30","-17.23","-9.15","-19.78","-38.85","-38.85","-41.09","-15.21","1.82","11.27","17.26"
"Automatic Data Processing Inc","ADP","2022-07-05","-12.99","-0.35","-0.74","-3.24","-2.31","-10.29","-11.73","7.47","20.95","10.72","17.12","16.08","41.00","26.00","36.00","26.00","26.00","22.00","26.00","2022-06-30","-13.98","-5.32","-3.25","-7.23","7.79","20.94","10.21","17.23","16.13","11.71","9.37","2022-06-30","-5.32","-3.25","-7.23","-13.98","-13.98","7.79","20.94","10.21","17.23","16.13"
"AutoZone Inc","AZO","2022-07-05","2.10","-0.90","0.71","4.00","8.48","4.84","5.23","38.14","36.49","23.72","32.87","19.30","17.00","9.00","9.00","7.00","18.00","7.00","11.00","2022-06-30","2.52","4.34","9.90","5.11","44.02","38.02","25.03","30.38","19.33","20.17","18.09","2022-06-30","4.34","9.90","5.11","2.52","2.52","44.02","38.02","25.03","30.38","19.33"
"AvalonBay Communities Inc","AVB","2022-07-05","-21.85","-1.04","-0.64","-4.50","-9.65","-21.50","-21.41","-5.09","13.75","0.84","3.03","5.66","80.00","66.00","89.00","66.00","69.00","81.00","80.00","2022-06-30","-21.84","-5.83","-13.91","-21.15","-3.87","15.69","1.62","3.20","5.82","5.59","9.44","2022-06-30","-5.83","-13.91","-21.15","-21.84","-21.84","-3.87","15.69","1.62","3.20","5.82"
"Avery Dennison Corp","AVY","2022-07-05","-24.02","-0.81","-0.62","-8.01","-8.60","-6.58","-23.10","-20.96","19.97","12.32","14.49","20.82","81.00","60.00","55.00","71.00","21.00","9.00","6.00","2022-06-30","-24.60","-6.19","-9.96","-6.52","-21.68","21.04","13.58","14.44","20.77","7.12","5.80","2022-06-30","-6.19","-9.96","-6.52","-24.60","-24.60","-21.68","21.04","13.58","14.44","20.77"
"Baker Hughes Co Class A","BKR","2022-07-05","18.70","-3.06","-6.22","-25.44","-11.37","-20.10","11.21","22.80","38.69","7.34","-3.12","","41.00","76.00","73.00","29.00","21.00","","","2022-06-30","21.49","-19.76","-6.35","-20.21","29.38","40.34","8.00","","","","","2022-06-30","-19.76","-6.35","-20.21","21.49","21.49","29.38","40.34","8.00","",""
"Ball Corp","BALL","2022-07-05","-26.84","-1.27","0.11","-4.85","-8.55","-21.74","-22.96","-13.44","-0.26","0.12","11.35","13.78","79.00","36.00","83.00","63.00","68.00","18.00","27.00","2022-06-30","-28.15","-2.99","-15.02","-23.37","-14.13","0.49","0.37","11.15","13.52","12.08","14.13","2022-06-30","-2.99","-15.02","-23.37","-28.15","-28.15","-14.13","0.49","0.37","11.15","13.52"
"Bank of America Corp","BAC","2022-07-05","-28.84","-1.01","-3.16","-13.68","-16.22","-21.65","-32.90","-22.04","18.67","4.63","6.78","16.29","94.00","82.00","94.00","91.00","36.00","19.00","10.00","2022-06-30","-29.09","-15.75","-12.16","-23.97","-22.46","17.32","4.83","7.29","15.74","-1.51","1.55","2022-06-30","-15.75","-12.16","-23.97","-29.09","-29.09","-22.46","17.32","4.83","7.29","15.74"
"Bank of New York Mellon Corp","BK","2022-07-05","-26.38","-0.80","-1.82","-7.70","-4.58","-13.36","-28.95","-15.22","8.52","1.03","-1.69","8.85","68.00","51.00","55.00","58.00","61.00","63.00","38.00","2022-06-30","-27.01","-10.51","-0.83","-15.27","-15.93","7.07","1.05","-1.37","8.78","1.78","2.78","2022-06-30","-10.51","-0.83","-15.27","-27.01","-27.01","-15.93","7.07","1.05","-1.37","8.78"
